movie_id,title,year,rating,duration,metascore,actors
tt0074958,Network,1976,8.1,121,83,nm0001159:Faye Dunaway|nm0000034:William Holden|nm0002075:Peter Finch|nm0000380:Robert Duvall|nm0011741:Wesley Addy|nm0000885:Ned Beatty|nm0121386:Arthur Burghardt|nm0123249:Bill Burrows|nm0139380:John Carpenter|nm0153366:Jordan Charney|nm0188829:Kathy Cronkite|nm0189726:Ed Crowley|nm0218731:Jerome Dempsey|nm0004916:Conchata Ferrell|nm0343371:Gene Gross|nm0344043:Stanley Grover|nm0344006:Cindy Grover|nm0382718:Darryl Hickman
tt0058946,La battaglia di Algeri,1967,8.1,121,96,nm0352835:Brahim Hadjadj|nm0552483:Jean Martin|nm0754272:Yacef Saadi|nm0449197:Samia Kerbash|nm0657597:Ugo Paletti|nm0252678:Fouzia El Kader|nm0069934:Mohamed Ben Kassen|nm16812346:Si Mohamed Baghdadi|nm12963526:Franco Morici|nm0626221:Tommaso Neri|nm0746250:Rouiched|nm0921881:Gene Wesson
tt0032551,The Grapes of Wrath,1940,8.1,129,96,nm0000020:Henry Fonda|nm0002034:Jane Darwell|nm0001017:John Carradine|nm0335788:Charley Grapewin|nm0100758:Dorris Bowdon|nm0801193:Russell Simpson|nm0925713:O.Z. Whitehead|nm0702798:John Qualen|nm0703600:Eddie Quillan|nm0863193:Zeffie Tilbury|nm0838412:Frank Sully|nm0201227:Frank Darien|nm0382718:Darryl Hickman|nm0590189:Shirley Mills|nm0408184:Roger Imhof|nm0593372:Grant Mitchell|nm0113184:Charles D. Brown|nm0035138:John Arledge
tt0758758,Into the Wild,2007,8,148,73,nm0386472:Emile Hirsch|nm0000681:Vince Vaughn|nm0001416:Catherine Keener|nm0001315:Marcia Gay Harden|nm0000458:William Hurt|nm0540441:Jena Malone|nm1619626:Brian H. Dierker|nm0829576:Kristen Stewart|nm0001358:Hal Holbrook|nm2946106:Jim Gallien|nm3024139:James O'Neill|nm2945392:Malinda McCollum|nm2945792:Paul Knauls|nm0302108:Zach Galifianakis|nm2945384:Craig Mutsch|nm2946126:Jim Beidler|nm2945855:John Decker|nm2945037:John Hofer
tt0107048,Groundhog Day,1993,8,101,72,nm0000195:Bill Murray|nm0000510:Andie MacDowell|nm0254402:Chris Elliott|nm0864997:Stephen Tobolowsky|nm0236519:Brian Doyle-Murray|nm0313882:Marita Geraghty|nm0665708:Angela Paton|nm0239958:Rick Ducommun|nm0653959:Rick Overton|nm0241208:Robin Duke|nm0084627:Carol Bivins|nm0308606:Willie Garson|nm0132637:Ken Hudson Campbell|nm0687971:Les Podewell|nm0783263:Rod Sell|nm0586882:Tom Milanovich|nm0914485:John M. Watson Sr.|nm0388395:Peggy Roeder
tt0035446,To Be or Not to Be,1942,8.1,99,86,nm0001479:Carole Lombard|nm0000912:Jack Benny|nm0821041:Robert Stack|nm0107795:Felix Bressart|nm0041172:Lionel Atwill|nm0725897:Stanley Ridges|nm0750079:Sig Ruman|nm0240836:Tom Dugan|nm0357111:Charles Halton|nm0528685:George Lynn|nm0896109:Henry Victor|nm0248291:Maude Eburne|nm0387561:Halliwell Hobbes|nm0541766:Miles Mander|nm0026049:Rudolph Anders|nm0057245:Paul Barrett|nm0096455:Sven Hugo Borg|nm0097647:Danny Borzage
tt1454029,The Help,2011,8.1,146,62,nm0205626:Viola Davis|nm1297015:Emma Stone|nm0818055:Octavia Spencer|nm0397171:Bryce Dallas Howard|nm1567113:Jessica Chastain|nm1501738:Ahna O'Reilly|nm0005049:Allison Janney|nm2319871:Anna Camp|nm4554932:Eleanor Henry|nm4554786:Emma Henry|nm1645313:Christopher Lowell|nm0001807:Cicely Tyson|nm1036181:Mike Vogel|nm0000651:Sissy Spacek|nm0450116:Brian Kerwin|nm1434871:Wes Chatham|nm0254712:Aunjanue Ellis-Taylor|nm4094352:Ted Welch
tt1954470,Gangs of Wasseypur,2012,8.2,321,89,nm0048075:Manoj Bajpayee|nm1596350:Nawazuddin Siddiqui|nm0223606:Tigmanshu Dhulia|nm3190246:Richa Chadha|nm1032614:Reema Sen|nm0592795:Piyush Mishra|nm4806622:Huma Qureshi|nm4188433:Jaideep Ahlawat|nm1277547:Vineet Kumar Singh|nm2690647:Pankaj Tripathi|nm0451239:Jameel Khan|nm5113220:Zeishan Quadri|nm4748818:Aditya Kumar|nm3864624:Satyakam Anand|nm3822770:Rajkummar Rao|nm1479650:Vipin Sharma|nm4839358:Anurita Jha|nm6763126:Faisal Malik
tt4430212,Drishyam,2015,8.2,163,,nm0222426:Ajay Devgn|nm1328152:Shriya Saran|nm0007102:Tabu|nm0438494:Rajat Kapoor|nm7181900:Ishita Dutta|nm7648609:Mrunal Jadhav|nm6226780:Rishab Chadha|nm1416011:Prasanna Ketkar|nm1416918:Kamlesh Sawant|nm7648615:Yogesh Sonam|nm1873305:Yogesh Soman|nm5267231:Prathamesh Parab|nm2961609:Sharad Bhutadiya|nm7648614:Samar Parshuram|nm6155321:Ashish Warang|nm5422415:Anil Nagarkar|nm1617236:Tarun Shukla|nm7648629:Smita Inamdar
tt0077711,Höstsonaten,1978,8.1,99,,nm0000006:Ingrid Bergman|nm0880521:Liv Ullmann|nm0638784:Lena Nyman|nm0084917:Halvar Björk|nm0024931:Marianne Aminoff|nm0051931:Arne Bang-Hansen|nm0085038:Gunnar Björnstrand|nm0430746:Erland Josephson|nm0530621:Georg Løkkeberg|nm0689433:Mimi Pollak|nm0880519:Linn Ullmann|nm0902369:Eva von Hanno|nm0927732:Knut Wigert
tt11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2021,8.2,117,72,nm5137121:Natsuki Hanae|nm6981978:Akari Kitô|nm4303311:Yoshitsugu Matsuoka|nm1683003:Hiro Shimono|nm2174227:Satoshi Hino|nm0757327:Takahiro Sakurai|nm0465160:Katsuyuki Konishi|nm2977461:Saori Hayami|nm0840720:Ken'ichi Suzumura|nm0782840:Tomokazu Seki|nm0837523:Tomokazu Sugita|nm0605451:Toshiyuki Morikawa|nm2051934:Rina Satô|nm0586528:Shin'ichirô Miki|nm0476678:Houko Kuwashima|nm7770751:Kaede Hondo|nm5667305:You Taichi|nm8787094:Konomi Kohara
